crop ID,soil_type,Seedling Stage,MOI,temp,humidity,result
Chilli,Clay Soil,Vegetative Growth / Root or Tuber Development,45,29,74.8,0
Wheat,Loam Soil,Vegetative Growth / Root or Tuber Development,22,17,88.3,0
Carrot,Red Soil,Seedling Stage,76,21,76.2,0
Carrot,Loam Soil,Flowering,45,29,59.3,1
Chilli,Loam Soil,Germination,65,34,54.6,1
Carrot,Red Soil,Seedling Stage,49,42,25.8,1
Chilli,Loam Soil,Pollination,76,27,48.8,1
Tomato,Clay Soil,Seedling Stage,20,28,73.5,0
Wheat,Clay Soil,Pollination,37,26,45.9,0
Chilli,Clay Soil,Flowering,80,39,51.6,0
Wheat,Sandy Soil,Seedling Stage,30,22,89.6,0
Tomato,Clay Soil,Pollination,32,18,76.7,0
Chilli,Clay Soil,Germination,83,42,31.5,1
Carrot,Loam Soil,Germination,50,14,91.0,0
Potato,Chalky Soil,Pollination,44,17,90.2,0
Wheat,Red Soil,Seedling Stage,25,28,81.2,1
Potato,Clay Soil,Seedling Stage,43,25,69.7,0
Potato,Black Soil,Pollination,22,24,83.5,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,56,42,21.9,1
Potato,Black Soil,Germination,4,15,90.3,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,51,43,25.9,0
Tomato,Chalky Soil,Germination,7,21,88.7,1
Wheat,Alluvial Soil,Harvest,65,21,89.7,0
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,30,36,66.0,1
Carrot,Clay Soil,Flowering,45,25,66.2,0
Carrot,Sandy Soil,Germination,33,27,78.9,0
Potato,Clay Soil,Germination,69,32,54.1,0
Tomato,Chalky Soil,Maturation,94,25,85.8,0
Carrot,Red Soil,Germination,88,35,65.1,1
Tomato,Clay Soil,Pollination,44,30,66.9,0
Wheat,Black Soil,Germination,45,32,59.4,1
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,93,23,80.3,1
Wheat,Sandy Soil,Pollination,86,15,90.3,0
Chilli,Red Soil,Germination,38,20,85.7,0
Tomato,Clay Soil,Germination,57,22,83.2,0
Chilli,Loam Soil,Germination,61,28,74.3,0
Tomato,Sandy Soil,Seedling Stage,17,17,87.6,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,3,41,36.1,1
Carrot,Red Soil,Maturation,11,14,91.0,0
Wheat,Sandy Soil,Flowering,10,14,91.0,0
Wheat,Red Soil,Flowering,45,40,59.9,0
Tomato,Black Soil,Pollination,17,17,90.3,0
Chilli,Clay Soil,Seedling Stage,2,32,66.2,1
Chilli,Clay Soil,Seedling Stage,14,21,89.9,0
Carrot,Sandy Soil,Germination,38,26,73.0,0
Wheat,Chalky Soil,Seedling Stage,19,15,89.9,1
Potato,Alluvial Soil,Maturation,14,42,40.3,1
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,85,19,88.8,0
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,13,15,90.3,1
Wheat,Alluvial Soil,Pollination,83,21,88.9,0
Potato,Loam Soil,Maturation,15,14,91.0,0
Potato,Red Soil,Vegetative Growth / Root or Tuber Development,4,20,89.0,1
Wheat,Sandy Soil,Flowering,63,17,90.2,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,32,43,24.9,1
Chilli,Loam Soil,Germination,6,25,77.5,0
Wheat,Black Soil,Germination,21,16,90.2,0
Wheat,Clay Soil,Seedling Stage,79,29,72.9,1
Tomato,Clay Soil,Seedling Stage,5,37,26.3,0
Potato,Loam Soil,Germination,3,30,79.6,1
Tomato,Red Soil,Germination,57,34,66.2,0
Wheat,Black Soil,Harvest,85,36,40.5,0
Chilli,Clay Soil,Germination,31,18,80.9,0
Wheat,Red Soil,Flowering,36,20,83.2,0
Chilli,Black Soil,Germination,74,45,25.0,1
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,4,36,26.5,1
Wheat,Red Soil,Seedling Stage,29,14,91.0,0
Wheat,Sandy Soil,Flowering,43,20,85.7,0
Potato,Sandy Soil,Fruit/Grain/Bulb Formation,19,20,88.8,0
Carrot,Alluvial Soil,Germination,36,38,35.5,0
Potato,Red Soil,Flowering,3,34,83.9,1
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,77,34,67.8,0
Wheat,Sandy Soil,Pollination,22,17,89.1,0
Potato,Red Soil,Pollination,37,43,25.1,1
Wheat,Black Soil,Pollination,4,40,39.7,1
Wheat,Sandy Soil,Seedling Stage,42,37,55.2,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,11,45,29.5,1
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,32,24,80.9,0
Wheat,Red Soil,Seedling Stage,82,44,17.8,1
Potato,Loam Soil,Harvest,17,18,80.6,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,8,21,62.8,1
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,52,18,90.3,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,4,22,82.4,1
Wheat,Black Soil,Maturation,100,34,53.1,0
Wheat,Alluvial Soil,Flowering,88,37,47.6,0
Potato,Chalky Soil,Pollination,68,19,68.8,1
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,72,42,28.0,0
Potato,Clay Soil,Vegetative Growth / Root or Tuber Development,97,28,61.0,0
Wheat,Black Soil,Flowering,12,30,80.8,1
Carrot,Sandy Soil,Vegetative Growth / Root or Tuber Development,83,34,56.2,0
Potato,Loam Soil,Seedling Stage,50,24,56.2,1
Wheat,Black Soil,Flowering,10,39,61.9,1
Wheat,Sandy Soil,Pollination,71,43,20.0,0
Chilli,Chalky Soil,Harvest,51,23,86.0,0
Chilli,Sandy Soil,Germination,18,37,78.2,0
Wheat,Clay Soil,Maturation,23,30,80.7,0
Wheat,Black Soil,Flowering,4,23,70.7,0
Tomato,Black Soil,Flowering,25,22,85.9,1
Wheat,Clay Soil,Pollination,4,34,59.9,1
Tomato,Chalky Soil,Germination,50,19,90.0,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,5,20,90.1,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,10,40,43.4,1
Potato,Loam Soil,Flowering,11,31,59.5,1
Tomato,Sandy Soil,Flowering,61,26,56.8,1
Carrot,Loam Soil,Pollination,94,39,24.0,0
Chilli,Sandy Soil,Pollination,85,29,34.4,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,76,16,90.9,0
Chilli,Clay Soil,Flowering,85,20,75.2,0
Tomato,Red Soil,Pollination,20,23,69.3,0
Carrot,Loam Soil,Pollination,23,41,20.7,1
Carrot,Clay Soil,Pollination,64,46,16.0,1
Tomato,Black Soil,Vegetative Growth / Root or Tuber Development,59,34,37.9,1
Tomato,Clay Soil,Flowering,64,25,61.2,1
Potato,Alluvial Soil,Pollination,27,17,87.7,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,17,16,91.0,1
Tomato,Clay Soil,Germination,11,44,30.7,1
Wheat,Alluvial Soil,Germination,22,28,78.5,0
Tomato,Clay Soil,Seedling Stage,26,35,77.3,0
Chilli,Sandy Soil,Flowering,36,21,75.8,1
Tomato,Sandy Soil,Flowering,33,16,87.4,0
Carrot,Black Soil,Pollination,3,16,89.1,1
Tomato,Clay Soil,Germination,60,39,51.9,1
Wheat,Loam Soil,Flowering,12,25,57.8,0
Carrot,Clay Soil,Pollination,61,16,90.9,0
Wheat,Sandy Soil,Flowering,54,18,88.2,0
Wheat,Clay Soil,Seedling Stage,8,41,19.3,0
Chilli,Red Soil,Germination,43,36,25.9,1
Wheat,Red Soil,Flowering,3,35,68.4,0
Wheat,Clay Soil,Flowering,82,37,71.4,0
Wheat,Sandy Soil,Flowering,69,35,46.1,0
Tomato,Chalky Soil,Seedling Stage,6,15,90.7,0
Wheat,Red Soil,Flowering,41,36,41.6,0
Tomato,Loam Soil,Flowering,66,19,75.6,0
Wheat,Sandy Soil,Pollination,30,15,89.6,0
Carrot,Red Soil,Fruit/Grain/Bulb Formation,68,34,53.4,1
Potato,Red Soil,Germination,4,30,56.8,0
Wheat,Sandy Soil,Pollination,74,20,90.5,0
Potato,Clay Soil,Pollination,28,25,75.0,0
Potato,Red Soil,Germination,42,27,87.0,0
Wheat,Loam Soil,Seedling Stage,44,29,76.4,1
Wheat,Black Soil,Pollination,7,30,82.6,0
Potato,Sandy Soil,Harvest,84,30,27.6,1
Wheat,Alluvial Soil,Flowering,54,29,65.4,0
Wheat,Loam Soil,Vegetative Growth / Root or Tuber Development,34,24,80.6,1
Wheat,Red Soil,Seedling Stage,25,31,73.8,0
Chilli,Red Soil,Germination,6,15,84.8,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,14,17,90.0,0
Chilli,Red Soil,Germination,10,35,37.5,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,47,16,90.8,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,97,39,49.1,1
Chilli,Red Soil,Seedling Stage,53,18,83.9,0
Wheat,Loam Soil,Vegetative Growth / Root or Tuber Development,30,20,75.9,1
Chilli,Chalky Soil,Germination,49,39,21.8,1
Tomato,Loam Soil,Pollination,6,25,78.4,0
Tomato,Black Soil,Pollination,81,18,90.3,1
Wheat,Sandy Soil,Pollination,73,36,40.6,1
Tomato,Loam Soil,Flowering,69,38,32.6,0
Carrot,Sandy Soil,Pollination,50,30,66.0,0
Tomato,Clay Soil,Seedling Stage,55,41,27.5,0
Wheat,Loam Soil,Vegetative Growth / Root or Tuber Development,3,16,90.4,0
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,2,15,91.0,0
Chilli,Sandy Soil,Seedling Stage,15,33,26.1,1
Carrot,Loam Soil,Fruit/Grain/Bulb Formation,67,21,88.8,0
Carrot,Black Soil,Pollination,31,25,78.7,0
Tomato,Clay Soil,Flowering,11,33,70.7,1
Tomato,Alluvial Soil,Vegetative Growth / Root or Tuber Development,16,16,90.8,1
Tomato,Sandy Soil,Pollination,75,19,87.4,0
Wheat,Alluvial Soil,Pollination,95,31,80.0,0
Potato,Red Soil,Vegetative Growth / Root or Tuber Development,20,23,75.7,1
Chilli,Clay Soil,Seedling Stage,63,38,51.9,1
Wheat,Chalky Soil,Flowering,28,16,91.0,0
Carrot,Loam Soil,Flowering,12,19,83.2,0
Wheat,Alluvial Soil,Germination,58,17,79.6,0
Chilli,Red Soil,Seedling Stage,76,16,90.9,0
Carrot,Black Soil,Fruit/Grain/Bulb Formation,12,35,33.3,1
Tomato,Sandy Soil,Vegetative Growth / Root or Tuber Development,73,23,80.6,0
Potato,Red Soil,Vegetative Growth / Root or Tuber Development,21,24,45.9,1
Chilli,Loam Soil,Vegetative Growth / Root or Tuber Development,55,36,58.1,1
Tomato,Sandy Soil,Pollination,55,41,21.2,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,77,44,29.6,1
Potato,Red Soil,Vegetative Growth / Root or Tuber Development,43,28,53.8,0
Potato,Sandy Soil,Pollination,13,14,91.0,0
Wheat,Black Soil,Maturation,42,25,89.6,0
Carrot,Loam Soil,Fruit/Grain/Bulb Formation,38,23,84.8,0
Chilli,Loam Soil,Germination,22,14,90.8,0
Carrot,Loam Soil,Flowering,32,29,20.6,1
Tomato,Sandy Soil,Pollination,10,35,52.5,1
Carrot,Black Soil,Germination,15,31,62.3,1
Tomato,Clay Soil,Germination,9,23,81.8,1
Tomato,Sandy Soil,Germination,2,16,90.3,0
Wheat,Sandy Soil,Pollination,88,26,70.6,1
Wheat,Red Soil,Pollination,44,36,34.1,1
Carrot,Red Soil,Maturation,88,27,88.3,0
Chilli,Loam Soil,Pollination,100,31,36.5,0
Carrot,Loam Soil,Germination,56,30,74.8,1
Wheat,Clay Soil,Germination,82,35,38.1,1
Wheat,Sandy Soil,Pollination,48,36,56.7,1
Potato,Clay Soil,Harvest,100,42,17.7,0
Tomato,Clay Soil,Germination,31,29,72.6,1
Carrot,Clay Soil,Maturation,86,27,49.8,1
Wheat,Black Soil,Pollination,36,33,69.1,0
Wheat,Sandy Soil,Harvest,44,20,89.5,0
Wheat,Black Soil,Maturation,89,18,87.4,0
Tomato,Sandy Soil,Maturation,4,37,74.8,1
Chilli,Clay Soil,Flowering,97,44,48.1,0
Chilli,Loam Soil,Flowering,56,15,90.5,0
Wheat,Alluvial Soil,Flowering,43,32,32.5,1
Wheat,Sandy Soil,Harvest,36,27,81.3,0
Carrot,Red Soil,Seedling Stage,18,41,69.8,1
Carrot,Alluvial Soil,Flowering,10,30,69.8,1
Chilli,Loam Soil,Seedling Stage,65,26,81.1,0
Wheat,Sandy Soil,Pollination,62,34,62.6,1
Wheat,Loam Soil,Pollination,39,28,61.6,1
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,52,30,71.9,0
Wheat,Black Soil,Pollination,8,32,67.9,1
Chilli,Red Soil,Pollination,12,35,84.6,1
Chilli,Loam Soil,Vegetative Growth / Root or Tuber Development,37,23,76.3,1
Chilli,Red Soil,Germination,59,19,87.4,0
Tomato,Alluvial Soil,Seedling Stage,45,26,76.9,1
Chilli,Clay Soil,Germination,90,35,38.2,1
Wheat,Clay Soil,Flowering,32,20,85.5,1
Wheat,Red Soil,Harvest,43,24,81.1,0
Potato,Sandy Soil,Seedling Stage,38,38,44.2,1
Potato,Sandy Soil,Flowering,76,33,81.1,0
Wheat,Chalky Soil,Vegetative Growth / Root or Tuber Development,14,18,90.0,0
Potato,Clay Soil,Seedling Stage,35,28,87.1,1
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,85,21,87.0,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,21,26,74.6,0
Carrot,Red Soil,Vegetative Growth / Root or Tuber Development,53,23,68.6,0
Wheat,Clay Soil,Harvest,57,28,72.3,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,24,45,25.3,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,70,22,88.9,0
Wheat,Sandy Soil,Pollination,73,31,47.6,0
Carrot,Sandy Soil,Vegetative Growth / Root or Tuber Development,10,14,90.3,0
Chilli,Sandy Soil,Germination,46,31,44.5,1
Wheat,Red Soil,Seedling Stage,74,39,42.6,0
Wheat,Sandy Soil,Harvest,56,26,61.3,1
Carrot,Sandy Soil,Maturation,93,14,90.9,0
Carrot,Loam Soil,Germination,44,44,22.0,1
Wheat,Sandy Soil,Maturation,4,17,90.6,0
Wheat,Sandy Soil,Maturation,6,29,73.4,1
Chilli,Sandy Soil,Germination,42,36,86.0,0
Wheat,Sandy Soil,Maturation,80,30,53.4,1
Potato,Red Soil,Flowering,56,39,69.1,0
Carrot,Sandy Soil,Vegetative Growth / Root or Tuber Development,13,18,87.7,0
Chilli,Clay Soil,Germination,35,42,26.7,1
Wheat,Loam Soil,Maturation,49,29,76.3,0
Carrot,Sandy Soil,Flowering,78,42,45.7,0
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,32,32,63.8,0
Tomato,Sandy Soil,Vegetative Growth / Root or Tuber Development,95,27,86.7,0
Carrot,Clay Soil,Pollination,18,16,90.5,0
Carrot,Alluvial Soil,Pollination,40,33,83.4,1
Tomato,Clay Soil,Seedling Stage,97,35,69.5,0
Chilli,Clay Soil,Vegetative Growth / Root or Tuber Development,15,14,91.0,0
Wheat,Black Soil,Germination,96,29,53.2,0
Chilli,Chalky Soil,Seedling Stage,77,19,88.5,0
Carrot,Loam Soil,Seedling Stage,17,21,88.0,0
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,45,28,83.2,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,46,16,90.4,0
Chilli,Clay Soil,Germination,9,40,22.5,1
Tomato,Sandy Soil,Seedling Stage,28,39,83.1,1
Wheat,Black Soil,Seedling Stage,36,28,53.4,0
Wheat,Alluvial Soil,Flowering,56,38,47.5,0
Wheat,Black Soil,Maturation,50,23,52.6,0
Potato,Red Soil,Pollination,4,15,91.0,1
Wheat,Black Soil,Germination,85,19,88.8,0
Potato,Clay Soil,Flowering,91,23,79.5,0
Potato,Clay Soil,Flowering,68,21,85.8,0
Potato,Alluvial Soil,Germination,4,14,91.0,0
Wheat,Black Soil,Harvest,81,15,91.0,0
Potato,Loam Soil,Seedling Stage,51,32,57.5,0
Potato,Loam Soil,Germination,46,30,71.8,0
Wheat,Sandy Soil,Harvest,45,33,64.0,0
Chilli,Clay Soil,Flowering,47,27,46.7,1
Wheat,Loam Soil,Flowering,67,34,54.0,0
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,86,31,69.2,0
Tomato,Loam Soil,Flowering,21,21,80.4,1
Tomato,Chalky Soil,Vegetative Growth / Root or Tuber Development,46,18,89.8,0
Wheat,Clay Soil,Harvest,7,17,84.2,1
Potato,Alluvial Soil,Flowering,19,33,62.9,1
Potato,Black Soil,Vegetative Growth / Root or Tuber Development,7,22,88.9,1
Carrot,Sandy Soil,Maturation,66,37,33.1,1
Wheat,Sandy Soil,Maturation,12,27,84.2,1
Wheat,Loam Soil,Harvest,47,23,58.4,0
Wheat,Sandy Soil,Seedling Stage,7,26,65.5,1
Carrot,Red Soil,Germination,15,26,39.5,1
Carrot,Clay Soil,Germination,17,15,87.2,1
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,34,36,79.3,1
Chilli,Alluvial Soil,Seedling Stage,36,31,53.3,1
Wheat,Sandy Soil,Pollination,11,38,38.3,1
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,65,22,88.1,1
Wheat,Sandy Soil,Harvest,78,37,43.8,1
Chilli,Sandy Soil,Germination,31,37,53.4,1
Potato,Chalky Soil,Maturation,33,33,54.3,0
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,9,19,85.2,1
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,9,16,90.7,1
Wheat,Clay Soil,Pollination,62,27,63.3,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,41,35,50.0,1
Potato,Sandy Soil,Germination,24,15,91.0,0
Tomato,Sandy Soil,Pollination,2,15,91.0,1
Wheat,Clay Soil,Pollination,4,15,89.7,0
Wheat,Black Soil,Maturation,3,26,74.2,0
Carrot,Sandy Soil,Pollination,69,39,27.8,0
Potato,Red Soil,Germination,44,34,71.2,0
Chilli,Sandy Soil,Flowering,29,21,84.1,0
Potato,Black Soil,Fruit/Grain/Bulb Formation,70,33,34.4,1
Potato,Black Soil,Seedling Stage,58,29,71.8,1
Wheat,Alluvial Soil,Vegetative Growth / Root or Tuber Development,72,41,26.2,0
Tomato,Red Soil,Germination,13,15,90.2,0
Tomato,Sandy Soil,Harvest,4,15,90.2,1
Chilli,Red Soil,Germination,80,20,86.7,0
Chilli,Clay Soil,Germination,32,20,89.5,0
Potato,Clay Soil,Pollination,53,26,55.5,0
Wheat,Clay Soil,Pollination,6,29,89.0,1
Wheat,Black Soil,Pollination,68,33,61.6,0
Chilli,Loam Soil,Fruit/Grain/Bulb Formation,24,27,78.0,1
Carrot,Chalky Soil,Seedling Stage,60,16,90.9,1
Chilli,Clay Soil,Germination,54,18,89.0,0
Carrot,Black Soil,Fruit/Grain/Bulb Formation,3,22,90.3,1
Potato,Black Soil,Seedling Stage,20,32,38.2,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,42,29,86.9,0
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,93,16,90.9,0
Wheat,Red Soil,Maturation,25,31,77.6,1
Wheat,Sandy Soil,Flowering,3,32,51.2,1
Wheat,Red Soil,Flowering,16,34,56.7,0
Wheat,Clay Soil,Flowering,53,27,60.5,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,33,35,46.9,1
Chilli,Chalky Soil,Seedling Stage,44,14,91.0,0
Wheat,Sandy Soil,Harvest,60,39,80.3,1
Tomato,Sandy Soil,Germination,31,37,49.5,0
Wheat,Black Soil,Germination,3,33,77.0,1
Chilli,Loam Soil,Seedling Stage,11,20,85.1,1
Carrot,Black Soil,Vegetative Growth / Root or Tuber Development,75,23,90.0,0
Wheat,Black Soil,Harvest,4,18,90.5,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,47,33,28.6,0
Potato,Loam Soil,Seedling Stage,16,15,91.0,0
Carrot,Loam Soil,Maturation,53,27,78.3,1
Wheat,Loam Soil,Maturation,40,22,81.5,0
Potato,Red Soil,Flowering,21,39,43.3,0
Wheat,Sandy Soil,Seedling Stage,39,23,80.4,0
Chilli,Clay Soil,Seedling Stage,78,20,90.3,1
Wheat,Chalky Soil,Vegetative Growth / Root or Tuber Development,65,46,16.1,1
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,5,39,19.7,0
Carrot,Red Soil,Fruit/Grain/Bulb Formation,44,30,71.3,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,69,16,90.4,0
Wheat,Clay Soil,Flowering,79,18,68.9,0
Potato,Loam Soil,Flowering,52,20,52.3,0
Wheat,Alluvial Soil,Flowering,45,32,49.2,1
Wheat,Red Soil,Pollination,63,33,70.3,0
Potato,Clay Soil,Germination,32,35,68.3,0
Tomato,Clay Soil,Fruit/Grain/Bulb Formation,45,22,85.3,1
Potato,Clay Soil,Pollination,57,20,63.3,1
Potato,Clay Soil,Pollination,29,35,63.1,0
Wheat,Sandy Soil,Flowering,79,38,20.1,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,22,16,83.2,0
Carrot,Loam Soil,Flowering,24,45,22.5,1
Carrot,Clay Soil,Seedling Stage,64,26,63.3,0
Chilli,Loam Soil,Flowering,96,27,61.5,0
Carrot,Black Soil,Vegetative Growth / Root or Tuber Development,65,33,29.3,0
Tomato,Black Soil,Germination,67,24,57.4,1
Tomato,Loam Soil,Pollination,54,31,86.3,1
Wheat,Black Soil,Flowering,66,26,89.7,0
Wheat,Alluvial Soil,Flowering,13,43,20.2,1
Chilli,Red Soil,Germination,69,24,40.5,0
Potato,Clay Soil,Seedling Stage,43,22,53.0,0
Chilli,Red Soil,Germination,73,24,76.5,0
Chilli,Loam Soil,Seedling Stage,48,21,90.2,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,31,22,65.6,1
Chilli,Clay Soil,Seedling Stage,50,29,38.8,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,39,40,35.6,0
Wheat,Alluvial Soil,Seedling Stage,19,40,36.6,1
Tomato,Red Soil,Fruit/Grain/Bulb Formation,55,20,73.5,0
Carrot,Red Soil,Flowering,29,40,31.0,1
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,17,23,52.3,1
Wheat,Sandy Soil,Pollination,11,16,89.5,0
Carrot,Chalky Soil,Seedling Stage,30,37,84.2,0
Wheat,Red Soil,Maturation,4,34,71.6,1
Carrot,Alluvial Soil,Pollination,66,29,59.0,1
Wheat,Sandy Soil,Seedling Stage,30,19,85.5,1
Wheat,Sandy Soil,Seedling Stage,68,18,83.1,1
Chilli,Chalky Soil,Germination,44,19,85.0,1
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,56,22,83.0,1
Carrot,Alluvial Soil,Pollination,63,34,63.1,1
Wheat,Loam Soil,Pollination,35,22,84.3,0
Potato,Clay Soil,Seedling Stage,34,29,43.0,0
Carrot,Loam Soil,Germination,58,21,84.8,0
Tomato,Alluvial Soil,Seedling Stage,82,46,16.0,1
Wheat,Clay Soil,Flowering,30,20,85.5,0
Tomato,Black Soil,Vegetative Growth / Root or Tuber Development,13,20,90.6,0
Potato,Clay Soil,Pollination,66,22,84.2,1
Carrot,Sandy Soil,Maturation,95,35,60.2,0
Tomato,Alluvial Soil,Seedling Stage,92,37,45.9,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,60,37,32.7,1
Carrot,Clay Soil,Germination,9,19,88.2,0
Wheat,Alluvial Soil,Harvest,96,26,71.6,0
Potato,Red Soil,Germination,49,18,89.9,0
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,3,20,89.9,1
Chilli,Clay Soil,Flowering,62,33,71.4,1
Wheat,Red Soil,Pollination,49,29,53.3,0
Carrot,Clay Soil,Flowering,14,23,85.8,1
Wheat,Loam Soil,Germination,31,29,63.4,0
Chilli,Clay Soil,Flowering,75,14,91.0,0
Tomato,Black Soil,Germination,16,34,60.9,0
Carrot,Sandy Soil,Seedling Stage,12,40,56.8,1
Wheat,Clay Soil,Flowering,44,42,27.4,1
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,53,30,41.5,0
Potato,Clay Soil,Seedling Stage,67,20,89.5,0
Wheat,Black Soil,Seedling Stage,32,44,25.4,1
Wheat,Red Soil,Pollination,2,41,20.7,1
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,25,39,34.5,0
Wheat,Clay Soil,Flowering,7,37,45.2,0
Carrot,Red Soil,Seedling Stage,38,20,85.8,0
Tomato,Loam Soil,Seedling Stage,17,23,68.9,0
Tomato,Chalky Soil,Germination,9,36,68.7,1
Wheat,Clay Soil,Seedling Stage,50,42,24.1,1
Potato,Chalky Soil,Pollination,30,42,22.6,1
Carrot,Clay Soil,Maturation,10,20,81.7,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,47,42,26.8,1
Potato,Red Soil,Seedling Stage,75,21,90.3,0
Wheat,Sandy Soil,Maturation,96,38,45.8,0
Tomato,Sandy Soil,Pollination,28,31,64.7,0
Chilli,Clay Soil,Pollination,13,24,85.8,1
Potato,Alluvial Soil,Flowering,87,38,27.5,0
Chilli,Sandy Soil,Germination,9,39,50.9,0
Wheat,Red Soil,Pollination,31,23,90.0,1
Potato,Alluvial Soil,Seedling Stage,28,42,38.6,1
Wheat,Sandy Soil,Seedling Stage,7,31,81.1,1
Wheat,Sandy Soil,Seedling Stage,38,34,71.5,1
Tomato,Red Soil,Flowering,38,28,77.6,0
Carrot,Loam Soil,Seedling Stage,35,19,84.3,0
Tomato,Black Soil,Flowering,84,36,54.0,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,27,20,81.7,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,94,19,89.7,0
Potato,Alluvial Soil,Pollination,57,31,42.3,0
Chilli,Alluvial Soil,Flowering,39,35,55.2,0
Potato,Black Soil,Seedling Stage,79,46,17.6,0
Carrot,Clay Soil,Germination,26,14,90.9,0
Tomato,Alluvial Soil,Seedling Stage,78,21,82.4,0
Chilli,Sandy Soil,Seedling Stage,25,28,77.3,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,39,41,68.4,1
Tomato,Black Soil,Germination,17,30,73.1,0
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,5,22,89.7,0
Chilli,Loam Soil,Germination,78,28,69.4,1
Chilli,Clay Soil,Seedling Stage,79,43,17.1,0
Potato,Black Soil,Pollination,77,16,86.5,0
Wheat,Loam Soil,Fruit/Grain/Bulb Formation,52,44,34.9,1
Tomato,Clay Soil,Seedling Stage,71,17,72.1,1
Chilli,Loam Soil,Vegetative Growth / Root or Tuber Development,55,32,83.9,0
Carrot,Clay Soil,Maturation,51,33,52.1,1
Tomato,Clay Soil,Germination,100,30,44.7,1
Potato,Loam Soil,Seedling Stage,16,24,60.8,0
Carrot,Clay Soil,Germination,95,22,87.6,0
Chilli,Loam Soil,Seedling Stage,97,14,91.0,0
Wheat,Red Soil,Pollination,62,31,87.3,1
Carrot,Black Soil,Fruit/Grain/Bulb Formation,91,19,84.0,1
Carrot,Red Soil,Harvest,51,15,90.9,0
Potato,Loam Soil,Pollination,78,36,60.8,0
Wheat,Alluvial Soil,Germination,31,19,79.6,0
Wheat,Sandy Soil,Flowering,41,32,70.6,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,75,23,76.1,0
Tomato,Sandy Soil,Seedling Stage,98,18,90.6,0
